,바른약국,"부산광역시 동래구 충렬대로 252, 101호 (수안동)",35.2009322,129.086672,,,,,,,,
,일원역1번출구약국,"서울특별시 강남구 일원로 121, 일원역 지하M층 338-M01호 (일원동)",37.4840736,127.0844517,,,,,,,,
,하늘약국,"서울특별시 용산구 한강대로 95, 상가동 2층 228호 (한강로2가, 래미안용산 더 센트럴)",37.5290927,126.9668857,,,,,,,,
,대한약국,"서울특별시 종로구 대학로5길 57, 1,2층 (연건동)",37.5796275,127.0015857,,,,,,,,
,유성약국,"서울특별시 종로구 동호로 408, 흥일빌딩 (종로5가)",37.5707237,127.0022455,,,,,,,,
,중앙약국,"경기도 김포시 하성면 태산로13번길 42-52, (하성면)",37.7177088,126.6352426,,,,,,,,
,고척시장약국,"서울특별시 구로구 경인로47길 126, 1층 (고척동)",37.5042153,126.8634997,,,,,,,,
,수정약국,"서울특별시 중구 장충단로 195, 1, 지하1층 (쌍림동)",37.5623086,127.0063224,,,,,,,,
,행복약국,"서울특별시 종로구 자하문로 1, 1층 1호 (내자동)",37.5763248,126.9722894,,,,,,,,
,레이크이화약국,"서울특별시 송파구 석촌호수로 135, 레이크팰리스 A동 122호 (잠실동)",37.5075719,127.0923856,,,,,,,,
,2층스타약국,"서울특별시 은평구 통일로 1034, 2층 210호 (진관동, 은평 스카이뷰 자이)",37.6350853,126.9180011,,,,,,,,
,햇빛약국,"서울특별시 광진구 능동로 110, (화양동)",37.540661,127.0714121,,,,,,,,
,신촌온누리약국,"서울특별시 마포구 백범로 28, 제2서강빌딩 105호 (신수동)",37.5520575,126.9369859,,,,,,,,
,대우약국,"서울특별시 은평구 통일로 749, 1층 (대조동)",37.6119547,126.9281847,,,,,,,,
,명일약국,"서울특별시 강동구 양재대로 1626, 202호 (명일동)",37.5506521,127.1443104,,,,,,,,
,타임약국,"서울특별시 강남구 선릉로 431, 에스케이허브오피스텔 1층 (역삼동)",37.5034574,127.0491411,,,,,,,,
,우리다온약국,"서울특별시 강남구 선릉로 26, 1층 (개포동)",37.4822673,127.0614986,,,,,,,,
,한티미소약국,"서울특별시 강남구 선릉로 314, 2층 201-2호 (대치동)",37.4978272,127.0524003,,,,,,,,
,난곡비타민약국,"서울특별시 관악구 난곡로 231, 1층 (신림동)",37.4749558,126.916633,,,,,,,,
,세종약국,"부산광역시 동구 초량중로 89, (초량동)",35.1196117,129.0395221,,,,,,,,
,유성약국,"부산광역시 사하구 낙동대로199번길 3, (괴정동)",35.1004693,128.995143,,,,,,,,
,하나로약국,"부산광역시 사하구 낙동남로 1408, 1층 (하단동)",35.1059124,128.96568,,,,,,,,
,대학약국,"부산광역시 서구 감천로 261, (암남동)",35.0814442,129.016434,,,,,,,,
,한울림약국,"부산광역시 강서구 녹산산업중로 333, 14호동 (송정동, 삼성전기주식회사)",35.0959015,128.8562159,,,,,,,,
,밝은약국,"부산광역시 부산진구 진남로 549, 1층 (양정동)",35.1719281,129.0741732,,,,,,,,
,새모범약국,"부산광역시 북구 백양대로 1189, 1층 (구포동)",35.2084947,129.0049823,,,,,,,,
,새우리들약국,"부산광역시 동구 망양로 911, (범일동)",35.1398252,129.0507132,,,,,,,,
,서면365약국,"부산광역시 부산진구 서면로 74, 아이온시티빌딩 105호,106호 (부전동)",35.1570677,129.0581339,,,,,,,,
,플러스온누리약국,"부산광역시 남구 수영로 340, (대연동)",35.1384594,129.1029533,,,,,,,,
,다정한약국,"부산광역시 수영구 황령대로489번길 24, 1층 (남천동)",35.1390857,129.1086027,,,,,,,,
,롯데센텀약국,"부산광역시 해운대구 센텀1로 9, 롯데갤러리움센텀 E-102호 (우동)",35.1676318,129.1310641,,,,,,,,
,일광역프라자약국,"부산광역시 기장군 일광면 해송4로 17, 101호",35.2668406,129.2313798,,,,,,,,
,소나무약국,"부산광역시 해운대구 해운대로 133, (재송동)",35.1853084,129.1213025,,,,,,,,
,센텀유로약국,"부산광역시 해운대구 APEC로 17, 센텀리더스마크 414호 (우동)",35.1659261,129.1324308,,,,,,,,
,계룡산약국,"충청남도 공주시 반포면 동학사1로 272, (반포면)",36.3587123,127.2380768,,,,,,,,
,종로프라자약국,"서울특별시 도봉구 노해로65길 14-3, 1층 (창동)",37.6520779,127.0467721,,,,,,,,
,굿케어약국,"서울특별시 강남구 선릉로 719, 103호 (논현동)",37.5189081,127.0404201,,,,,,,,
,"다시,봄약국","경기도 고양시 일산서구 고양대로672번길 11-1, (일산동)",37.6835948,126.7705363,,,,,,,,
,고래약국,"서울특별시 노원구 상계로 32, 노원역 보미 더 클래스 오피스텔 1층 105-1호 (상계동)",37.6550435,127.0587073,,,,,,,,
,드림약국,"경기도 안산시 단원구 고잔로 88, 107호 (고잔동)",37.3188241,126.8360083,,,,,,,,
,늘푸른약국,"전북특별자치도 장수군 장수읍 장천로 172, 172",35.6475784,127.5186659,,,,,,,,
,메디칼중앙약국,"서울특별시 양천구 오목로 312, (목동)",37.5246875,126.8720135,,,,,,,,
,강남 다나약국,"경기도 용인시 기흥구 중부대로 403, 105호, 106호 (신갈동)",37.2733192,127.1111437,,,,,,,,
,뉴아인약국,"인천광역시 미추홀구 경인로 372, 1014호 (주안동, 포레나 미추홀)",37.4573949,126.6811634,,,,,,,,
,제인약국,"서울특별시 서대문구 통일로 442-3, 제1호 (홍제동)",37.5887108,126.9447948,,,,,,,,
,뉴성모제일약국,"서울특별시 영등포구 여의대방로62길 2, 봉덕빌딩 1층 (신길동)",37.5138178,126.9266878,,,,,,,,
,드림약국,"부산광역시 금정구 서동로 105, 1층 (서동)",35.2167018,129.0985042,,,,,,,,
,상봉보람약국,"서울특별시 중랑구 망우로 322, 114호 (상봉동, 상봉역 유보라 퍼스트리브&포스퀘어)",37.5966698,127.0881726,,,,,,,,
,동우약국,"서울특별시 서초구 남부순환로356길 15, 111,112,126호 (양재동, 양재종합시장)",37.4843263,127.0379729,,,,,,,,
,주차편한약국,"서울특별시 은평구 통일로 1030, 은평헤스티아 지하1층 103,104호 (진관동)",37.6341902,126.9176679,,,,,,,,
,가톨릭정문약국,"서울특별시 은평구 통일로 1031, 1층 102호 (진관동)",37.6346447,126.9166424,,,,,,,,
,호반약국,"서울특별시 은평구 통일로 767, 401동 225호 (대조동, 베르디움STAY1)",37.6133827,126.9269422,,,,,,,,
,신바오로약국,"서울특별시 은평구 통일로 1030, 은평헤스티아 1층 111,112호 (진관동)",37.6341902,126.9176679,,,,,,,,
,국제약국,"서울특별시 성동구 독서당로 288-1, (금호동4가)",37.5477742,127.0212469,,,,,,,,
,성모제일약국,"서울특별시 은평구 통일로 1030, 은평헤스티아 102호 (진관동)",37.6341902,126.9176679,,,,,,,,
,사계절 손약국,"부산광역시 금정구 서동로 158, 1층 (서동)",35.2146588,129.1036925,,,,,,,,
,세계로메디칼약국,"서울특별시 송파구 위례서로 248, 지하1층 L07, L08, L09호 (거여동)",37.4866428,127.1422629,,,,,,,,
,부민온누리약국,"부산광역시 북구 만덕대로65번길 9, 1층 (덕천동)",35.2122802,129.0117083,,,,,,,,
,명진팜약국,"서울특별시 관악구 남부순환로 2064, 102호 (남현동)",37.4763821,126.9780869,,,,,,,,
,주평화약국,"서울특별시 관악구 인헌6길 5, 1층 (봉천동)",37.4738625,126.9664644,,,,,,,,
,우리 이 약국,"서울특별시 마포구 백범로 8, 우정마샹스 오피스텔 비110호 (노고산동)",37.5540014,126.9367182,,,,,,,,
,햇살약국,"서울특별시 마포구 백범로 13, 신촌르메이에르타운II 3층 309호 (노고산동)",37.5534473,126.9374963,,,,,,,,
,역삼우주약국,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B106호 (역삼동)",37.5009284,127.0407513,,,,,,,,
,신통일약국,"서울특별시 강북구 한천로123길 14, (번동)",37.6362133,127.0311679,,,,,,,,
,일품약국,"제주특별자치도 제주시 제원1길 23, 1층 103호 (연동, 뉴제원)",33.4891647,126.4868898,,,,,,,,
,사거리약국,"전라남도 함평군 학교면 함영로 501-3, (학교면)",35.0219491,126.5326038,,,,,,,,
,신나리약국,"서울특별시 서초구 서운로 207, 삼호종합상가 1층 106호 (서초동)",37.5015093,127.0217788,,,,,,,,
,광주프라자약국,"경기도 광주시 파발로 147-1, (경안동)",37.4138954,127.2542505,,,,,,,,
,롯데약국,"인천광역시 부평구 길주로 623, 대덕리치아노 3층 331호 (삼산동)",37.5083726,126.7320632,,,,,,,,
,오약국,"부산광역시 연제구 아시아드대로 60, 상신빌딩 1층 좌측 일부호 (거제동)",35.190005,129.0679777,,,,,,,,
,복지약국,"인천광역시 동구 금곡로 66, (금곡동)",37.4731302,126.6427439,,,,,,,,
,서울약국,"인천광역시 서구 검단로 836, 217호 (불로동, 월드상가)",37.6174791,126.6925551,,,,,,,,
,성지약국,"경기도 수원시 권선구 경수대로302번길 32, 102호 (권선동, 성지아파트상가)",37.2521327,127.0223551,,,,,,,,
,강봉윤약국,"인천광역시 연수구 원인재로 315, 110호 (연수동, 주공1단지상가)",37.4220483,126.6916148,,,,,,,,
,성모메디칼약국,"인천광역시 부평구 동수로 49-2, (부평동)",37.4853913,126.7242947,,,,,,,,
,청운약국,"인천광역시 계양구 계양대로 96, (작전동)",37.5324018,126.7228817,,,,,,,,
,중앙쉼터약국,"경기도 용인시 기흥구 구성로 28, 상가동 101호 (마북동, 용화마을태영데시앙아파트)",37.2946224,127.1125059,,,,,,,,
,약사랑약국,"경기도 양주시 덕계로 132-12, 제이타워빌딩 109호 (덕계동)",37.8186242,127.0555317,,,,,,,,
,지성약국,"경기도 안양시 동안구 경수대로584번길 37, 1동 104호 (호계동)",37.3755726,126.9591057,,,,,,,,
,오아시스약국,"경기도 고양시 일산서구 중앙로 1456, 서현프라자 108호 (주엽동)",37.6715651,126.7589963,,,,,,,,
,대성약국,"경기도 구리시 경춘로 226, (수택동)",37.6005019,127.1405869,,,,,,,,
,한결약국,"경기도 광주시 중앙로 340, (송정동)",37.4295216,127.2594357,,,,,,,,
,경안약국,"경기도 광주시 중앙로 156, (경안동)",37.4134535,127.2572152,,,,,,,,
,감초약국,"경기도 이천시 신둔면 경충대로 3187, (신둔면)",37.3104733,127.4008963,,,,,,,,
,덕진약국,"경기도 고양시 덕양구 유산길 10, (내유동)",37.725576,126.8443479,,,,,,,,
,유명온누리약국,"경기도 동두천시 중앙로 267, (생연동)",37.905376,127.0537522,,,,,,,,
,용한약국,"경기도 용인시 처인구 금령로85번길 1, (김량장동)",37.2354957,127.2057038,,,,,,,,
,송우서울약국,"경기도 포천시 소흘읍 솔모루로 93, (소흘읍)",37.8296762,127.1477481,,,,,,,,
,대동온누리약국,"경기도 수원시 권선구 세화로169번길 25, (서둔동)",37.2667264,126.9917164,,,,,,,,
,한솔약국,"경기도 광주시 초월읍 경충대로 1260, (초월읍)",37.3872518,127.287665,,,,,,,,
,조아약국,"경기도 구리시 경춘로 144, (교문동)",37.6004537,127.1311592,,,,,,,,
,정화약국,"경기도 남양주시 와부읍 덕소로 218, 103,104호",37.5795107,127.2204909,,,,,,,,
,길목옵티마약국,"인천광역시 부평구 길주남로101번길 4-20, (부개동)",37.5045174,126.7341635,,,,,,,,
,드림약국,"경기도 용인시 수지구 만현로 92, IT프라자 303호 (상현동)",37.3084997,127.0849269,,,,,,,,
,동구약국,"인천광역시 동구 송림로 80, 송림센트럴타워 1층 102호 (송림동)",37.47532,126.6437519,,,,,,,,
,세원약국,"경기도 고양시 덕양구 화수로14번길 52, (화정동)",37.6426127,126.8300359,,,,,,,,
,신덕천약국,"경기도 안양시 동안구 관악대로 72, (비산동)",37.3976411,126.932334,,,,,,,,
,동네약국,"경기도 수원시 팔달구 팔달로 54, 2층 (고등동)",37.2734805,127.0024272,,,,,,,,
,소망약국,"경기도 용인시 기흥구 공세로 91, (공세동, 남일빌딩)",37.2326965,127.1086027,,,,,,,,
,유동약국,"인천광역시 중구 서해대로494번길 2-1, (유동)",37.4697327,126.6369727,,,,,,,,
,포승중앙약국,"경기도 평택시 포승읍 여술로 22, 101호",36.988007,126.8452456,,,,,,,,
,은약국,"경기도 양주시 은현면 은현로 54, (은현면)",37.8736884,127.0240124,,,,,,,,
,단비약국,"경기도 용인시 수지구 문정로 15, (풍덕천동,평은프라자 1층)",37.3222113,127.0959113,,,,,,,,
,늘열린약국,"경기도 수원시 권선구 매송고색로 755, (고색동)",37.2528528,126.986949,,,,,,,,
,간석태평양약국,"인천광역시 남동구 석산로 52, (간석동)",37.4610209,126.6975898,,,,,,,,
,선경약국,"경기도 여주시 여흥로 98, (창동)",37.2955305,127.6340949,,,,,,,,
,생생당약국,"경기도 군포시 산본천로 177, 1층 (산본동)",37.3694488,126.9377589,,,,,,,,
,베스트약국,"경기도 의정부시 평화로 389, 1층 102호 쪽 코너호 (호원동)",37.7265634,127.0478547,,,,,,,,
,모범약국,"경기도 여주시 세종로 221, 1층 (교동)",37.2781444,127.6378379,,,,,,,,
,태평양약국,"경기도 시흥시 옥구천동로 406, (정왕동, 월드아파트상가 102호)",37.357082,126.7305347,,,,,,,,
,운정프라자약국,"경기도 파주시 경의로1240번길 37-1, 1층 106호 (와동동)",37.7287542,126.7636587,,,,,,,,
,맑은약국,"경기도 여주시 세종로 10, 영무빌딩 1층 106,107호 (홍문동)",37.2971449,127.6367594,,,,,,,,
,성약국,"경기도 수원시 팔달구 덕영대로 695, (화서동, 화서프라자)",37.2847314,126.9903191,,,,,,,,
,신생약국,"인천광역시 부평구 원길로 19, (청천동)",37.5054817,126.7143903,,,,,,,,
,메디칼제일약국,"인천광역시 부평구 충선로 174, (부개동)",37.5048013,126.7366941,,,,,,,,
,삼육오행운약국,"경기도 고양시 일산서구 일중로 46, 106-107호 (일산동)",37.6836134,126.7753756,,,,,,,,
,해오름약국,"인천광역시 중구 흰바위로 41, 2층 (운서동)",37.492743,126.4894823,,,,,,,,
,생활과건강약국,"인천광역시 남동구 용천로 154, 101~103호 (간석동)",37.4632217,126.7147604,,,,,,,,
,천리약국,"경기도 용인시 처인구 이동읍 백옥대로 626, (이동읍)",37.1925718,127.2072443,,,,,,,,
,시민약국,"서울특별시 은평구 은평로 136, 은경빌딩 104호 (응암동)",37.6002712,126.9230552,,,,,,,,
,팜스토리약국,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",37.6008255,126.9205134,,,,,,,,
,우리사랑약국,"서울특별시 은평구 은평로 108, 1층 103호 (응암동, 메트로럭스주상복합APT)",37.5997236,126.9198793,,,,,,,,
,슬림약국,"경기도 수원시 영통구 태장로 84, (망포동)",37.238974,127.0555208,,,,,,,,
,월곡우리약국,"서울특별시 성북구 월계로 52, (하월곡동, 에스엠메디칼)",37.6114752,127.0355786,,,,,,,,
,한마음이화약국,"경기도 의정부시 용민로 77, 1층 (용현동)",37.7376894,127.0866371,,,,,,,,
,5층우리약국,"경기도 용인시 수지구 풍덕천로 149, 501호 (풍덕천동, 현대그린프라자)",37.3246176,127.0975921,,,,,,,,
,고잔서울약국,"경기도 안산시 단원구 광덕대로 174, 125층 (고잔동, 월드타운 비동)",37.3119296,126.8310371,,,,,,,,
,청솔약국,"인천광역시 부평구 마장로 462, (청천동)",37.5193748,126.7048805,,,,,,,,
,기쁨온누리약국,"서울특별시 양천구 중앙로 265, 1층 (신정동)",37.5199292,126.852709,,,,,,,,
,신정네거리중앙약국,"서울특별시 양천구 중앙로 269, 1층 (신정동)",37.5204596,126.8525154,,,,,,,,
,그랜드약국,"경기도 김포시 풍무로 167, 1층 (풍무동, 삼성홈플러스)",37.6099638,126.724122,,,,,,,,
,제일365온누리약국,"경기도 용인시 처인구 포곡읍 포곡로 220, 제일빌딩 108,109호",37.2757979,127.2275485,,,,,,,,
,구월조은약국,"인천광역시 남동구 구월말로3번길 20-1, (구월동, 1층일부)",37.4493846,126.7230347,,,,,,,,
,신종로약국,"경기도 오산시 운천로 76, 101호 (오산동, 한마음빌딩)",37.1495428,127.074778,,,,,,,,
,올리브약국,"경기도 안양시 만안구 안양로 142, 부성빌딩 1층 1호 (안양동)",37.3872216,126.9314409,,,,,,,,
,5층조은약국,"경기도 성남시 분당구 돌마로 75, 미금프라자 504일부호 (금곡동)",37.350393,127.1104347,,,,,,,,
,선린약국,"경기도 부천시 소사구  경인로53번길 30, (송내동)",37.4849538,126.7616399,,,,,,,,
,원종온누리약국,"경기도 부천시 오정구 원종로 50, (원종동)",37.5239293,126.8055431,,,,,,,,
,사랑약국,"서울특별시 은평구 은평로 219-1, 1층 (녹번동)",37.601422,126.9322139,,,,,,,,
,새싹약국,"경기도 고양시 덕양구 대덕산로 63, 더한아케이드 104호 (덕은동)",37.5808669,126.8650414,,,,,,,,
,충주건강약국,"충청북도 충주시 광명1길 4, (교현동)",36.9786307,127.9292529,,,,,,,,
,안녕약국,"서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City 오피스텔동 111호 (상암동)",37.5820926,126.8889847,,,,,,,,
,옵티마은혜약국,"경기도 남양주시 오남읍 진건오남로 806-6, 1층 104호",37.6986065,127.2028236,,,,,,,,
,아름다운약국,"경기도 부천시 오정구 성곡로 77, (여월동)",37.5197801,126.7965643,,,,,,,,
,진심약국,"부산광역시 동구 중앙대로 313, 세정빌딩 1층 (초량동)",35.1246131,129.044434,,,,,,,,
,초록약국,"부산광역시 동구 중앙대로 535, 1층 (범일동)",35.1410229,129.0562934,,,,,,,,
,네오메디칼약국,"경기도 수원시 영통구 봉영로 1569, 304-1호 (영통동, 뉴월드프라자)",37.2520638,127.0710165,,,,,,,,
,해동온누리약국,"서울특별시 광진구 용마산로 57, (중곡동)",37.5587489,127.0875641,,,,,,,,
,후문약국,"서울특별시 동대문구 왕산로45길 8, 1층 (청량리동)",37.5841246,127.0494823,,,,,,,,
,강동새경희약국,"서울특별시 강동구 동남로73길 13, 1층 (명일동)",37.5527561,127.1554486,,,,,,,,
,조은 약국,"부산광역시 영도구 태종로 102, 1층 (대교동2가, 현전빌딩)",35.0911632,129.0419502,,,,,,,,
,굿윌정약국,"서울특별시 용산구 후암로 47, 1층 (후암동)",37.5500564,126.977122,,,,,,,,
,늘푸른약국,"강원특별자치도 춘천시 춘천로 315, (후평동)",37.8822704,127.7476737,,,,,,,,
,한빛약국,"강원특별자치도 동해시 중앙로 214, (천곡동)",37.5199392,129.1157318,,,,,,,,
,대학약국,"강원특별자치도 원주시 일산초교길 37, 1층 (일산동)",37.3477709,127.9434141,,,,,,,,
,천지인약국,"강원특별자치도 춘천시 후석로 69, (석사동)",37.8602933,127.7435876,,,,,,,,
,영서약국,"강원특별자치도 원주시 서원대로 410, (단구동)",37.3297852,127.9503251,,,,,,,,
,연푸른약국,"경기도 양주시 옥정로 142, 104호 (옥정동)",37.8143165,127.0903753,,,,,,,,
,참약사 수원스타약국,"경기도 수원시 장안구 수성로 175, 스타필드수원점 B2층 B238호 (정자동)",37.2874301,126.9915444,,,,,,,,
,자미한약국,"경기도 고양시 덕양구 충장로 140, (행신동,썬프라자 102호)",37.6247495,126.8352202,,,,,,,,
,다정약국,"충청남도 천안시 서북구 불당24로 51, (불당동)",36.8222722,127.1077338,,,,,,,,
,드림약국,"서울특별시 동대문구 천호대로 8, (신설동)",37.5747799,127.0243449,,,,,,,,
,혁신튼튼약국,"전북특별자치도 완주군 이서면 기지로 35, (이서면)",35.8387068,127.0559407,,,,,,,,
,안산시민약국,"경기도 안산시 단원구 원선1로 38, (초지동, 상가동 205호)",37.3262714,126.8042403,,,,,,,,
,청주명문약국,"충청북도 청주시 흥덕구 장구봉로 68, (가경동)",36.622601,127.4412108,,,,,,,,
,기린수한약국,"충청북도 충주시 예성로 129-0, (용산동)",36.9684291,127.9333068,,,,,,,,
,보나약국,"충청북도 청주시 서원구 모충로 93, 1층 (모충동)",36.6277695,127.4734338,,,,,,,,
,오성약국,"충청북도 청주시 청원구 오창읍 팔결로 705, (오창읍)",36.7411,127.456057,,,,,,,,
,천혜온누리약국,"충청북도 옥천군 옥천읍 삼금로 11, 1층 (산부인과)",36.2996633,127.5662975,,,,,,,,
,당전약국,"충청북도 청주시 흥덕구 풍산로 142, (복대동)",36.6286752,127.4454957,,,,,,,,
,소라약국,"충청북도 청주시 상당구 원봉로 21, 112호 (용암동, 소라아파트상가)",36.612123,127.5105055,,,,,,,,
,소나무약국,"충청북도 제천시 하소로 64, (하소동)",37.1418814,128.1990228,,,,,,,,
,세종약국,"충청북도 청주시 청원구 오창읍 과학산업3로 202-7, 1층 102~103호",36.7070616,127.4293397,,,,,,,,
,보생약국,"충청북도 청주시 청원구 율봉로 50, (사천동)",36.6641594,127.4759276,,,,,,,,
,세계로약국,"충청북도 청주시 서원구 모충로 18, 1층 3호 (개신동)",36.6247564,127.4660455,,,,,,,,
,새아람약국,"충청북도 충주시 봉계1길 62, (칠금동)",36.9818348,127.9162208,,,,,,,,
,옥천매일약국,"충청북도 옥천군 옥천읍 삼금로 34, (옥천읍)",36.3013508,127.5680351,,,,,,,,
,참사랑약국,"충청북도 제천시 고암로1길 27, (청전동)",37.152886,128.2142726,,,,,,,,
,새롬약국,"충청북도 청주시 서원구 사직대로 99, (사창동)",36.6350949,127.4583286,,,,,,,,
,온누리옥산약국,"서울특별시 송파구 동남로 141, (가락동)",37.4919038,127.1262653,,,,,,,,
,대소약국,"충청북도 음성군 대소면 오태로 69, (대소면)",36.9690586,127.4836382,,,,,,,,
,주덕늘푸름약국,"충청북도 충주시 주덕읍 신양로 126-1, (주덕읍)",36.9735092,127.8010782,,,,,,,,
,혁신미소약국,"충청북도 음성군 맹동면 대하로 295, 104호",36.9133806,127.5456045,,,,,,,,
,1층엔약국,"서울특별시 은평구 통일로 741-1, (대조동, Das Haus)",37.611573,126.928483,,,,,,,,
,정약국,"경기도 용인시 처인구 중부대로 1335-1, (역북동)",37.2355447,127.1933413,,,,,,,,
,동원약국,"충청북도 청주시 청원구 충청대로 53, 1층 (내덕동)",36.6618887,127.4912546,,,,,,,,
,매일약국,"서울특별시 용산구 백범로 313, 208동 지하3층 111호 (효창동, 용산 롯데캐슬 센터포레)",37.5400414,126.963526,,,,,,,,
,온누리안일약국,"대구광역시 수성구 달구벌대로 2435, 301동 107호 (범어동, 두산위브더제니스)",35.8603108,128.6289865,,,,,,,,
,조아약국,"부산광역시 동구 중앙대로 284, 1층 (초량동)",35.1217868,129.0436672,,,,,,,,
,금천종로약국,"서울특별시 금천구 금하로 634, 1층 (시흥동)",37.4546517,126.9016229,,,,,,,,
,별내고운약국,"경기도 남양주시 별내중앙로 10, 별내역 아이파크 스위트 제판매영화관동 제2층 224호 (별내동)",37.6448465,127.127292,,,,,,,,
,모라명성약국,"부산광역시 사상구 사상로 481, 1층 (모라동)",35.1875041,128.9872885,,,,,,,,
,율량열린약국,"충청북도 청주시 청원구 주성로 279, 1층 (주성동)",36.670568,127.4970731,,,,,,,,
,푸른약국,"부산광역시 금정구 중앙대로 1727, 1층 일부호 (부곡동)",35.2385973,129.0921434,,,,,,,,
,범어사메트로약국,"부산광역시 금정구 중앙대로 2107, 범어사지하철역 지하1층 상가1호 (청룡동)",35.2731447,129.0926749,,,,,,,,
,진안밝은약국,"전북특별자치도 진안군 진안읍 진무로 1090, 2층",35.7916419,127.4278881,,,,,,,,
,남대천약국,"강원특별자치도 강릉시 율곡로 2792, 3층 (성남동, 농협하나로마트 성남점)",37.7545085,128.9015088,,,,,,,,
,스마트약국,"부산광역시 사상구 가야대로 276, M-square 메디컬센터 101호 (주례동)",35.1500418,129.0027505,,,,,,,,
,하늘약국,"충청북도 음성군 음성읍 시장로 53, 1층 2호",36.9325052,127.6940414,,,,,,,,
,양지약국,"서울특별시 중구 수표로 23, 영락빌딩 1층 101-B호 (저동2가)",37.5632131,126.9899643,,,,,,,,
,치악산약국,"강원특별자치도 원주시 소초면 북원로 3112, (소초면)",37.4191829,127.9632989,,,,,,,,
,한중약국,"강원특별자치도 철원군 동송읍 금학로 224-1, 한중약국",38.2088068,127.2180759,,,,,,,,
,소사약국,"경기도 부천시 소사구 경인로216번길 27, 나노테마타운 1층 105호 (심곡본동)",37.4820744,126.7796694,,,,,,,,
,보리수약국,"부산광역시 사상구 사상로342번길 9, 2층 (덕포동)",35.1752416,128.9849972,,,,,,,,
,선한약국,"경기도 용인시 처인구 금령로 32, (김량장동)",37.2347251,127.1997884,,,,,,,,
,맑은샘약국,"대구광역시 수성구 청수로 186, (지산동)",35.8387328,128.6284617,,,,,,,,
,연곡종로약국,"강원특별자치도 강릉시 연곡면 연주로 35-3, (연곡면)",37.8596404,128.8371011,,,,,,,,
,고은 한약국,"서울특별시 강동구 천호옛길 15, 103호 (성내동)",37.5311555,127.1212326,,,,,,,,
,은광약국,"강원특별자치도 동해시 발한로 236-1, (발한동)",37.5502959,129.1078527,,,,,,,,
,평강약국,"강원특별자치도 원주시 남원로 548-5, (개운동)",37.3328511,127.9479525,,,,,,,,
,우리온누리약국,"부산광역시 기장군 정관읍 정관중앙로 56, 프라임빌딩 1층 101호",35.3217486,129.179536,,,,,,,,
,셀프케어약국,"부산광역시 남구 문현금융로 40, 부산국제금융센터 1층 A136호 (문현동)",35.1472602,129.0656311,,,,,,,,
,이안약국,"경기도 부천시 원미구 길주로 262, 이안 더 클래식 1층 129호 (중동)",37.5030362,126.7714396,,,,,,,,
,팜스토리약국,"경기도 양평군 양평읍 남북로 76, 롯데마트 지하1층",37.4894528,127.5026415,,,,,,,,
,수서두리약국,"서울특별시 강남구 광평로 280, 로즈데일빌딩 1층 121호 (수서동)",37.4873192,127.103108,,,,,,,,
,오케이약국,"경기도 안양시 만안구 덕천로 117, 삼성프라자 102호 (안양동)",37.3917063,126.9339251,,,,,,,,
,탕정드림약국,"충청남도 아산시 탕정면 탕정면로 54-3, 제이앤디타워 108호",36.7984032,127.0634819,,,,,,,,
,경희서울한약국,"경기도 고양시 일산동구 동국로 20, 2층 일부호 (식사동)",37.6759486,126.8075711,,,,,,,,
,사랑샘약국,"강원특별자치도 원주시 남원로 665, 1층 (명륜동, 한일빌딩)",37.342086,127.9540904,,,,,,,,
,강남약국,"서울특별시 강동구 양재대로 1355, (성내동)",37.5274004,127.135632,,,,,,,,
,건대지하철약국,"서울특별시 광진구 능동로 110, 7호선 건대입구역 지하2층 201호 (화양동)",37.540661,127.0714121,,,,,,,,
,초록약국,"서울특별시 광진구 능동로 111, 3층 (화양동)",37.5410597,127.0708704,,,,,,,,
,나라약국,"서울특별시 광진구 능동로 110, 스타시티영존빌딩 지하2층 B201호 (화양동)",37.540661,127.0714121,,,,,,,,
,정담은한약국,"서울특별시 광진구 능동로 335, 2층 (중곡동)",37.5596257,127.0805771,,,,,,,,
,태백김약국,"강원특별자치도 태백시 광장로 16, (황지동)",37.1773332,128.9858866,,,,,,,,
,새봄약국,"서울특별시 중랑구 신내로 211, 금강리빙스텔 112호 (신내동)",37.6163597,127.0927002,,,,,,,,
,달빛약국,"서울특별시 은평구 통일로80길 11, 101호 (불광동)",37.6201162,126.9217904,,,,,,,,
,암사제일약국,"서울특별시 강동구 올림픽로98길 15, LS지산빌딩 1층 101,102호 (암사동)",37.551405,127.1290279,,,,,,,,
,금사약국,"부산광역시 금정구 금사로 57, (서동)",35.2183043,129.1098232,,,,,,,,
,금성약국,"부산광역시 금정구 금사로 95, (금사동)",35.2210329,129.1122375,,,,,,,,
,서정한약국,"전라남도 여수시 중앙로 24, 2층 (교동)",34.7401578,127.7301691,,,,,,,,
,라미약국,"서울특별시 송파구 올림픽로8길 20, 잠실아이파크 1층 A115호 (잠실동)",37.5100727,127.0800474,,,,,,,,
,우리약국,"강원특별자치도 철원군 서면 와수로 162, 우리약국",38.2379235,127.4379994,,,,,,,,
,유진하나로약국,"경기도 용인시 수지구 고기로 80, 105호 (동천동)",37.3449679,127.0943581,,,,,,,,
